PayeeCustomerAccount,y,Sales3,Sales14,Sales27,Sales35,Sales36,Sales48,tier3,tier14,tier27,tier35,tier36,tier48,n_zeros,tier_gap,prods,State,City,pct_ret,Florfenicol_Family,Reproduction_Hormones,Total_Bios,All_Other,Panacur_Safeguard,Total_Implants,Zuprevo,Mastitis,Biologicals,Pharmaceuticals,manual_sales,enrol_batch,inh_tier,cluster
0010332607,0,0,0,0,0,0,2240.23,0,0,0,0,0,0,5,0.4481356271254251,9,NE,City 9745,-0,0,243.7,1664.93,0,331.6,0,0,0,0,0,0,48,0,1
0010295758,1,67.5,1511.5,1663,4007.15,4007.15,5503.6,0,0,0,0,0,1,1,0.025181259062953164,6,IA,City 7113,-0,0,0,219,0,273.6,5011,0,0,0,0,0,3,1,5
0010266271,2,0,4628.64,4978.94,5192.58,6351.63,6351.63,0,0,0,1,1,1,2,0.0675848792439622,8,NE,City 9796,-0,642.7,1023.95,4606.4400000000005,78.54,0,0,0,0,0,0,0,3,3,3
0010211988,1,0,0,9302.07,11776.73,16232.33,17537.63,0,0,1,1,1,1,2,0.6269128456422821,11,NE,City 9244,-0,0,14062.800000000001,2474.66,0,0,0,1000.17,0,0,0,0,3,1,5
0010424278,4,7863.62,25309.98,42396.94,55523.45,57722.2,67899.7,1,2,2,3,3,3,0,0.3580011600232004,11,IA,City 5876,-0,14796.779999999999,0,14615.45,0,4066.68,23561.81,10858.98,0,0,0,0,3,4,5
0010064260,3,265.99,512.75,961.12,11752.33,14262.66,16318.56,0,0,0,1,1,1,0,0.5659562978148908,8,CA,City 4096,-0,818.55,9417.220000000001,1363.44,4719.35,0,0,0,0,0,0,0,3,2,2
0010334038,1,3010.22,3982.36,5544.37,6597.08,8547.5,10242.18,0,0,1,1,1,1,0,0.2621221061053053,8,NY,City 12250,-0,573.44,4486.2,0,5182.54,0,0,0,0,0,0,0,3,1,5
0010084501,1,1710,2280,2280,3642,6069.3,8225.1,0,0,0,0,1,1,1,0.16126306315315767,5,TX,City 5748,-0,3856.2,0,3576.9,792,0,0,0,0,0,0,0,3,2,6
0010156823,1,2060.09,2651.6,4088.81,5166.07,6019.64,7399.84,0,0,0,1,1,1,0,0.119997999899995,6,WA,City 7703,-0,871.13,5644.65,705.68,178.38,0,0,0,0,0,0,0,3,1,5
0010201173,1,1489.03,2863.74,3013.24,4334.36,5162.33,6892.66,0,0,0,0,1,1,0,0.09463773188659433,9,WI,City 1476,-0,0,0,6215.45,315.5,0,0,0,0,361.71,0,0,3,1,5
0010342836,1,663.19,1771.83,2999.27,4302.08,5072.36,5656.86,0,0,0,0,1,1,0,0.03284464223211159,9,CA,City 7546,0.012295539942171503,0,3043,740.83,1873.03,0,0,0,0,0,0,0,3,1,5
0010079155,3,2590.72,9166.93,13326.56,18909.96,30224.19,35435.42,0,1,1,1,2,2,0,0.41743349733989354,7,NE,City 8439,0.08408674178608593,0,-1276,24988.76,11383.77,338.89,0,0,0,0,0,0,3,3,5
0010405105,0,0,0,0,0,0,3464.35,0,0,0,0,0,0,5,0.6930086017203441,1,MN,City 8828,-0,0,0,0,0,0,3464.35,0,0,0,0,1,3,0,1
0010192766,2,2754.58,5743.02,3385.62,9581.08,10523.26,10523.26,0,1,0,1,1,1,1,0.27617680884044205,9,MO,City 1634,0.18301857202969413,0,0,4033.68,0,4273.68,2215.8999999999996,0,0,0,0,0,3,1,2
0010206681,1,1159.57,2439.59,2917.26,3807.2,4758.75,6822.68,0,0,0,0,0,1,0,0.0911385569278464,7,TX,City 12710,0.011403516398169642,890.8799999999999,4331.65,483.95,1116.2,0,0,0,0,0,0,0,3,2,5
0010309837,2,1902.72,5414.53,8066.67,9874.9,18617.76,21355.17,0,1,1,1,1,1,0,0.8177993899694984,17,NE,City 7395,-0,139,0,12077.88,0,1345.69,6792.43,1000.17,0,0,0,0,3,3,5
0010231829,2,3899,3899,3899,4966.35,4966.35,5166.65,0,0,0,0,0,1,3,0.008332916645832274,4,TX,City 12574,-0,0,0,2231.9,0,0,2934.75,0,0,0,0,0,3,2,2
0010238105,3,0,0,0,0,0,25602.87,0,0,0,0,0,2,5,0.024115764630585183,12,NE,City 6204,-0,154.44,599.7,6686.219999999999,164.3,4731,2793,10474.21,0,0,0,1,3,0,1
0010109316,5,28654.01,53153.75,72328.29,98964.54,107611,133042.02,2,3,3,3,4,4,0,0.33042350423504224,15,WA,City 7703,-0,34785.06,47028,41315.18,9913.78,0,0,0,0,0,0,0,3,6,5
0010243653,3,44708.92,72049,72049,66848.44,91568.74,95363.77,2,3,3,3,3,3,1,0.9072935458709175,11,NE,City 12578,0.22281354660020855,9387.12,0,120.36,27.5,4405.8,4415,77007.99,0,0,0,1,3,1,5
0010269884,3,6007.28,9251.48,15910.38,19154.58,24597.58,30379.88,1,1,1,1,1,2,0,0.21520380815232598,5,NM,City 2439,-0,16581.48,0,2431.8,0,0,11366.6,0,0,0,0,0,3,2,5
0010007289,1,329.02,2816.79,3243.7,3243.7,4250.76,7206.89,0,0,0,0,0,1,1,0.11035001750087506,13,IA,City 7803,-0,0,0,2746.69,0,1684.58,2775.62,0,0,0,0,0,3,1,5
0010112041,4,35159.88,50792.73,75143.87,87554.82,93990.46,130581.93,2,3,3,3,3,4,0,0.30582235822358217,11,NE,City 8483,0.010185433992555656,3213.5,1079.4,41543.94,0,19616.14,41124.87,24004.08,0,0,0,0,3,5,5
0010063607,1,0,0,1852.53,2514.35,3424.67,3650.36,0,0,0,0,0,0,2,0.7302180436087218,7,MN,City 5072,-0,473.84999999999997,1582.14,1301.03,0,0,293.34000000000003,0,0,0,0,0,3,0,5
0010332700,0,0,2625.71,2625.71,2625.71,3013.85,3242.82,0,0,0,0,0,0,3,0.6486937387477496,5,FL,City 3061,-0,0,0,2347.94,0,0,894.88,0,0,0,0,0,3,1,3
0010281108,1,600.78,1411.68,1411.68,8227.2,8227.2,8227.2,0,0,0,1,1,1,3,0.16136806840342022,6,NE,City 2633,-0,1141.48,0,270.2,0,0,6815.52,0,0,0,0,0,3,2,2
0010230052,1,0,82.17,82.17,82.17,3055.53,3055.53,0,0,0,0,0,0,4,0.6112282456491299,6,ND,City 7806,-0,0,0,2295.16,678.2,82.17,0,0,0,0,0,0,3,1,6
0010016937,1,1621.88,2130.1,2834.7,3942.38,5306.64,6496.06,0,0,0,0,1,1,0,0.07480674033701687,13,IA,City 3591,-0,107.18,0,3594.79,1734.87,200.17,784.05,0,0,75,0,0,3,1,5
0010210948,3,9555.83,14846.94,21576.76,26507.2,31421.35,37131.65,1,1,1,2,2,2,0,0.4852854114164567,11,MI,City 6008,-0,4937.070000000001,7400.8,19897.48,4896.3,0,0,0,0,0,0,0,3,3,5
0010138533,1,642.5,6767.82,6767.82,6803.4,6803.4,6803.4,0,1,1,1,1,1,3,0.09017450872543625,6,MT,City 5709,-0,0,0,4464.48,32.42,0,2306.5,0,0,0,0,0,3,1,3
0010128931,1,20.55,20.55,6042.25,6703.75,9268.65,9989.89,0,0,1,1,1,1,1,0.2495069753487674,10,KS,City 3441,-0,642.7,20.55,2873.8,78.54,3213.8,3160.5,0,0,0,0,0,3,2,5
0010222238,4,28583.94,70643,78706.1,76944.26,78025.06,87684.96,2,3,3,3,3,3,0,0.7537142742854859,12,NE,City 12664,0.16247168439500215,385.26,3759.0000000000005,13428.34,0,38720.12,0,31392.239999999998,0,0,0,0,3,4,3
0010224405,4,10262.16,10262.16,22416.66,25127.78,25127.78,25127.78,1,1,1,2,2,2,3,0.0051114044561782,5,NE,City 12029,-0,0,0,0,0,5343.28,19784.5,0,0,0,0,0,3,2,4
0010202290,1,4156.55,4156.55,4239.79,5039.23,7899.31,8571.53,0,0,0,1,1,1,1,0.17858542927146362,4,WI,City 4926,-0,0,8411.4,0,160.13,0,0,0,0,0,0,0,3,1,6
0010129265,1,0,577.84,3782.41,5511.31,5511.31,5511.31,0,0,0,1,1,1,3,0.025566778338916966,11,MT,City 14621,-0,0,1728.9,3782.4100000000003,0,0,0,0,0,0,0,0,3,1,4
0010182040,3,5698.53,10466.78,16673.73,23560.93,28723.03,35223.43,1,1,1,1,2,2,0,0.4089535581423257,5,CA,City 514,-0,17395.420000000002,16907,921.01,0,0,0,0,0,0,0,0,3,3,5
0010183471,1,448.87,1555.45,3314.65,5355.18,6611.39,8472.37,0,0,0,1,1,1,0,0.173627181359068,8,CA,City 13258,-0,0,4025.3,1791.57,581.9,0,0,0,2073.6,0,0,0,3,1,5
0010352972,1,0,0,0,0,0,8971.99,0,0,0,0,0,1,5,0.19860943047152357,8,OK,City 5320,-0,5440.24,0,2762.71,0,274.03999999999996,495,0,0,0,0,1,3,0,1
0010013586,1,3080.12,7409.24,9689.05,11360.46,13669.99,14524.87,0,1,1,1,1,1,0,0.4762673133656683,12,WI,City 7876,0.043261437327299736,669.36,7131.320000000001,6645.6500000000005,78.54,0,0,0,0,0,0,0,3,3,5
0010222856,1,1544.4,1872.28,2683.33,5619.43,6445.78,6445.78,0,0,0,1,1,1,1,0.07229261463073153,8,MN,City 1569,0.04017809279885639,5097.86,0,-151.3,0,0,1499.22,0,0,0,0,0,3,2,2
0010317971,1,547.42,2185.56,2296.68,5958.56,7869.78,8481.46,0,0,0,1,1,1,0,0.17408170408520432,7,CA,City 13340,-0,0,1981.1000000000001,997.68,4207.68,0,0,0,1295,0,0,0,3,1,5
0010069826,1,878.98,2082.87,5207.55,5372.6,5372.6,5712.8,0,0,1,1,1,1,1,0.035641782089104464,6,CA,City 13429,-0,4228.83,0,1309.62,174.35,0,0,0,0,0,0,0,3,4,4
0010034928,3,5881.06,5881.06,6691.66,7361.4,8671.71,8671.71,1,1,1,1,1,1,2,0.18359467973398674,7,NE,City 1502,-0,0,0,1751.8200000000002,0,0,5967.35,952.54,0,0,0,0,3,3,2
0010199046,1,2465.22,6097.38,5992.3,5992.3,7185.54,11038.24,0,1,1,1,1,1,1,0.30192709635481774,5,VA,City 5856,0.07942247901682657,9753.76,0,0,500.15999999999997,0,0,784.3199999999999,0,0,0,0,3,1,5
0010079956,1,2547.34,3856.24,6357.37,7740.21,9422.37,12097.59,0,0,1,1,1,1,0,0.3548972448622431,7,NY,City 4567,-0,6658.9800000000005,0,5438.610000000001,0,0,0,0,0,0,0,0,3,1,5
0010292254,1,1464.67,2614.15,2614.15,2614.15,2614.15,2614.15,0,0,0,0,0,0,4,0.5229345869173835,6,NY,City 1862,-0,0,1285.74,953.41,375,0,0,0,0,0,0,0,3,1,3
0010167598,3,12136.66,18703.06,22074.43,24122.42,26656.79,29021.25,1,1,1,1,2,2,0,0.16085643425737028,8,WI,City 3178,-0,3439.26,15570.08,0,9842.91,0,0,0,0,169,0,0,3,4,5
0010267663,4,18284.61,35438.55,87072.48,95697.39,105973.23,113783.7,1,2,3,3,4,4,0,0.13783837838378382,13,NY,City 520,0.008568398583321854,1652.22,31020.850000000002,49830,13395.83,0,0,0,17884.8,0,0,0,3,6,5
0010180628,1,785.91,1211.88,1709.32,2264.41,2884.57,3766.25,0,0,0,0,0,0,0,0.7534006801360272,4,CA,City 13451,-0,0,0,3766.25,0,0,0,0,0,0,0,0,3,1,5
0010164932,3,6466.19,13256.52,22580.04,29844.78,36893.26,44753.31,1,1,1,2,2,2,0,0.7901640065602623,7,ID,City 8250,-0,0,27825.27,16780.65,147.39,0,0,0,0,0,0,0,3,3,5
0010031534,0,183.61,1132.01,1462.11,1462.11,1783.46,1783.46,0,0,0,0,0,0,2,0.3567633526705341,5,MI,City 10853,-0,651.45,0,1132.01,0,0,0,0,0,0,0,0,3,1,4
0010046127,1,1860.18,1860.18,2390.74,2649.94,3758.63,4816.73,0,0,0,0,0,0,1,0.9635387077415484,11,OH,City 9407,-0,154.44,1139.4,1383.6,171.85999999999999,19.37,0,392.86,1555.1999999999998,0,0,0,3,1,5
0010090763,1,1734.6,2297.16,3866.93,5432.53,6642.94,7058.05,0,0,0,1,1,1,0,0.10290764538226913,6,MI,City 2439,-0,2230.73,2424.4,420.96000000000004,351.6,0,0,1630.3600000000001,0,0,0,0,3,1,5
0010355494,0,0,0,0,0,0,1800,0,0,0,0,0,0,5,0.36007201440288056,3,PA,City 7614,-0,0,1800,0,0,0,0,0,0,0,0,1,3,1,1
0010134060,1,0,0,0,0,0,5114.77,0,0,0,0,0,1,5,0.005738786939346944,10,IA,City 979,-0,0,3178.69,1812.82,123.26,0,0,0,0,0,0,1,3,1,1
0010181281,1,160.24,529.61,1395.81,2136.23,4851.13,5692.72,0,0,0,0,0,1,0,0.034637731886594345,5,CA,City 5480,-0,2965.94,824,0,1902.78,0,0,0,0,0,0,0,3,1,5
0010312291,1,0,0,0,0,0,6014.89,0,0,0,0,0,1,5,0.05074703735186761,5,NE,City 14038,-0,0,0,2213.89,0,1371,2430,0,0,0,0,1,3,0,1
0010330005,0,0,0,0,0,0,219.82,0,0,0,0,0,0,5,0.04397279455891178,3,MO,City 13258,-0,0,0,219.82,0,0,0,0,0,0,0,1,3,1,1
0010316111,1,558.48,1168.16,1996.56,2602.9,3538.28,4182.43,0,0,0,0,0,0,0,0.8366533306661332,5,WI,City 1570,0.041841253404870944,0,0,4182.43,0,0,0,0,0,0,0,0,3,1,5
0010211074,2,4505.28,7949.76,10451.76,13425,16398.24,16869.48,0,1,1,1,1,1,0,0.5935036751837591,3,AZ,City 1610,-0,13714.56,0,0,3154.92,0,0,0,0,0,0,0,3,3,5
0010366668,1,0,0,0,0,2205.36,7534.46,0,0,0,0,0,1,4,0.12672933646682336,10,NY,City 11899,-0,1014,0,2054.3,2561.1600000000003,0,0,1905,0,0,0,1,3,3,6
0010064697,1,1717.56,1813.34,1813.34,6624.52,6624.52,6624.52,0,0,0,1,1,1,3,0.08123006150307513,3,NE,City 5910,-0,0,0,383.12,0,0,6241.4,0,0,0,0,0,3,1,2
0010222072,1,4560.83,8265.48,8868.98,8868.98,8868.98,8868.98,0,1,1,1,1,1,3,0.19345867293364666,4,CA,City 13258,-0,0,8835.7,0,33.28,0,0,0,0,0,0,0,3,2,3
0010064743,9,43669.9,46347.66,71387.69,76426.29,81350.57,91564.6,2,2,3,3,3,3,0,0.8313086261725235,20,NE,City 367,-0,0,171.45,3680.97,1017.3,8085.2,76609.34,2000.34,0,0,0,0,3,8,5
0010307249,1,1843.98,3071.53,4179.12,5576.78,6640.4,8099.38,0,0,0,1,1,1,0,0.1549767488374419,7,TX,City 3515,-0,0,3373.5,4199.4800000000005,526.4,0,0,0,0,0,0,0,3,1,5
0010050197,1,963.14,2057.79,2912.28,3300.59,4979.94,5952.95,0,0,0,0,0,1,0,0.0476498824941247,4,NY,City 183,0.0047181404307184045,0,4593.6,1359.35,0,0,0,0,0,0,0,0,3,1,5
0010024473,1,0,1548.32,1548.32,1548.32,6765.32,7903.52,0,0,0,0,1,1,3,0.14518325916295813,4,TX,City 8692,-0,0,0,3186.96,1396.56,3320,0,0,0,0,0,0,3,1,6
0010174453,2,2713.93,6677.39,9708.34,14152.85,16822.79,22251.04,0,1,1,1,1,1,0,0.8625951297564879,8,CA,City 2342,-0,443.35,13366.1,2333.35,6108.24,0,0,0,0,0,0,0,3,2,5
0010476597,1,0,0,0,4968.78,4968.78,6582.76,0,0,0,0,0,1,4,0.0791419570978549,3,KS,City 5222,-0,5912.76,0,0,0,0,670,0,0,0,0,0,35,0,2
0010074325,3,6148.57,8485.07,15575.59,23789.09,30057.11,36848.26,1,1,1,1,2,2,0,0.47394935797431903,18,OH,City 13928,-0,17079.26,205.03,10781.88,32.7,754.7,6580.29,1414.4,0,0,0,0,3,2,5
0010062506,1,429.7,1172.55,3273.5,5216.81,6435.67,8286.67,0,0,0,1,1,1,0,0.1643417170858543,11,MN,City 10914,-0,0,4299.5,2463.17,1524,0,0,0,0,0,0,0,3,1,5
0010257233,3,749.54,5098.46,9439.21,14202.48,18376.52,23081.12,0,1,1,1,1,1,0,0.9041012050602529,7,CA,City 13258,-0,0,14318.6,4096.92,0,0,0,0,4665.5999999999995,0,0,0,3,3,5
0010021975,1,961.4,2132.23,2938.62,3760.23,4094.23,4864.07,0,0,0,0,0,0,0,0.973008601720344,9,TX,City 3888,-0,0,0,2656.91,0,1684.58,522.58,0,0,0,0,0,3,1,5
0010342918,1,1074.27,2965.48,4626.67,5982.58,7380.06,9544.03,0,0,0,1,1,1,0,0.22721286064303217,6,CA,City 7844,-0,1587.79,0,7720.62,235.62,0,0,0,0,0,0,0,3,1,5
0010320836,1,0,0,0,0,0,4116.81,0,0,0,0,0,0,5,0.8235267053410683,4,OK,City 2262,-0,0,0,1887.04,0,0,2229.77,0,0,0,0,0,48,0,1
0010240622,7,53466.09,100778.78,156462.98,200029.28,227011.09,263961.5,3,4,4,5,5,5,0,0.6396213962139622,23,GA,City 10860,-0,3499.9,126615.40000000001,65019.2,63874.59,1951.9,0,3000.51,0,0,0,0,3,7,5
0010182929,1,2775.12,4806.32,6263.4,8002.29,9855.56,10889.62,0,0,1,1,1,1,0,0.29449572478623937,13,CA,City 11229,0.033430792472391016,3104.2799999999997,4945.4,1693.7,1146.24,0,0,0,0,0,0,0,3,1,5
0010265754,1,221.53,593.37,593.37,593.37,641.96,641.96,0,0,0,0,0,0,3,0.12841768353670735,5,NY,City 12160,-0,0,298.96000000000004,294.41,0,0,0,0,0,48.59,0,0,3,1,3
0010076872,3,11436.32,9506.7,22298.22,22298.22,22298.22,22433.32,1,1,1,1,1,1,2,0.8717095854792739,9,NE,City 14605,0.16672349789130156,540.7,0,707.6999999999999,2068.29,0,19116.63,0,0,0,0,0,3,3,4
0010415759,0,0,0,1277.99,2551.67,2551.67,2551.67,0,0,0,0,0,0,4,0.5104360872174435,7,SC,City 7059,-0,0,0,554.28,0,1997.3899999999999,0,0,0,0,0,0,27,0,2
0010378748,6,132105.53,152885.24,176545.83,214773.29,242659.31,258088.06,4,4,4,5,5,5,0,0.5808864088640886,35,FL,City 2097,0.02242751983615112,5540.54,10119.1,65977.69,72728.85,59772.58,43949.3,0,0,0,0,0,3,6,5
0010268121,1,1056.62,3278.11,3278.11,3439.35,3439.35,3439.35,0,0,0,0,0,0,3,0.688007601520304,6,NY,City 6021,-0,161.24,2730.7400000000002,475.87,71.5,0,0,0,0,0,0,0,3,1,3
0010188994,1,809.06,1224.86,2048.84,3040.64,3540.68,3814.4,0,0,0,0,0,0,0,0.7630326065213042,9,MI,City 13510,-0,375.08000000000004,528,1688.6399999999999,397.68,0,0,825,0,0,0,0,3,1,5
0010135886,3,4083.7,8992.76,10120.06,10501.72,13426.76,19626.66,0,1,1,1,1,1,0,0.7313695684784239,12,CA,City 2827,-0,2090.7400000000002,0,5439.39,23.44,1846.44,5225.8,5000.85,0,0,0,0,3,3,5
0010238260,2,6887.59,7117.4,12029.09,19705.5,24161.8,26087.98,1,1,1,1,1,2,0,0.043520940837633484,5,NE,City 10465,-0,0,0,2108.48,1608.67,0,22370.83,0,0,0,0,0,3,2,5
0010352704,1,1799.33,1799.33,2990.28,4288.48,4638.48,5725.62,0,0,0,0,0,1,1,0.03628281414070703,9,TX,City 3915,-0,1132.44,0,1457.84,0,2460,675.34,0,0,0,0,0,3,1,5
0010064025,0,0,0,0,0,1516.86,3033.72,0,0,0,0,0,0,4,0.6068653730746149,3,KY,City 8040,-0,0,0,0,0,0,3033.72,0,0,0,0,0,3,1,6
0010020607,1,0,0,0,0,0,16042.56,0,0,0,0,0,1,5,0.552155607780389,5,TX,City 382,-0,8218.6,0,3680.96,0,4143,0,0,0,0,0,1,3,1,1
0010329052,3,5254.92,12540.96,13926.24,13926.24,20832.6,21335,1,1,1,1,1,1,1,0.8167908395419771,11,TX,City 3172,0.04478004868554839,1320,0,10966.53,0,5520.4800000000005,3442.91,85.08000000000004,0,0,0,0,3,3,5
0010008395,6,19689.21,38516.33,59183.14,78182.67,101008.36,120506.68,1,2,3,3,4,4,0,0.20506885068850697,19,UT,City 3869,-0,0,59208.200000000004,31512.559999999998,18542.64,0,7977.030000000001,0,0,3266.25,0,0,3,5,5
0010189263,1,1254.56,2541.56,3524.61,3524.61,4053.65,5547.94,0,0,0,0,0,1,1,0.027398369918495903,3,MN,City 309,-0,3198.76,0,0,0,0,2349.18,0,0,0,0,0,3,1,5
0010030823,3,5941.54,13150.4,18666.78,25279.26,30905.03,37183.86,1,1,1,2,2,2,0,0.48737389495579825,4,TX,City 3083,-0,0,17469.9,0,19713.96,0,0,0,0,0,0,0,3,3,5
0010167578,4,7704.8,20015.2,31091.6,41609,57385.2,67602,1,1,2,2,3,3,0,0.3520470409408188,6,CA,City 5366,-0,13194.199999999999,34951,0,19456.8,0,0,0,0,0,0,0,3,4,5
0010380419,2,2113.59,4374.8,11398.49,11623.29,11848.09,11910.85,0,0,1,1,1,1,0,0.3455597779888995,7,KS,City 8638,-0,3186.2599999999998,0,623.04,0,0,273.52,7828.03,0,0,0,0,3,2,4
0010255568,3,0,0,958,16674.6,32391.2,32391.2,0,0,0,1,2,2,3,0.29565982639305577,2,IA,City 12232,-0,0,0,958,0,0,31433.2,0,0,0,0,0,3,4,2
0010231149,3,9636.82,15597.01,16998.31,22644.01,23569.41,26675.15,1,1,1,1,1,2,0,0.0670086803472138,14,MS,City 11996,-0,8815.789999999999,0,3840.9599999999996,1065.6299999999999,1433.83,5803.7,5715.24,0,0,0,0,3,2,5
0010019213,1,798.76,7156.38,7156.38,7156.38,7156.38,7526.74,0,1,1,1,1,1,3,0.12634331716585828,7,TX,City 13811,-0,0,0,2668.2,0,0,3906,952.54,0,0,0,0,3,2,3
0010390784,2,0,1723.92,3615.8,5205.6,6331.88,7863.96,0,0,0,1,1,1,1,0.14320516025801291,4,MI,City 8066,0.01130890341982748,0,7653,0,210.96,0,0,0,0,0,0,0,3,1,5
0010204281,2,5400.26,10050.97,13489.88,14626.16,16073.8,17602.34,1,1,1,1,1,1,0,0.6301485074253713,6,TX,City 1693,-0,0,0,5503.54,0,6380.8,5718,0,0,0,0,0,3,2,5
0010015084,1,2591.15,3998.49,5472.15,7813.23,10170.02,12856.09,0,0,1,1,1,1,0,0.3928241412070604,13,MI,City 8391,-0,186.54,4037.8,3310.49,4558.65,458.28,304.33,0,0,0,0,0,3,1,5
0010311102,0,0,0,0,1079.9,1079.9,2458.08,0,0,0,0,0,0,4,0.4917143428685737,4,WY,City 9222,-0,0,1197.89,1260.19,0,0,0,0,0,0,0,0,3,1,2
0010112880,3,5274,14246.02,17280.77,22958.18,25522.9,33115.78,1,1,1,1,2,2,0,0.32464418576743065,8,NY,City 13684,-0,0,22920.760000000002,9838.06,356.96000000000004,0,0,0,0,0,0,0,3,2,5
0010090384,1,0,0,0,0,0,8749.76,0,0,0,0,0,1,5,0.18749737486874346,6,TX,City 14441,-0,699.8,0,2240.8,0,2863.6,2945.56,0,0,0,0,1,3,1,1
0010126672,7,39502.77,67256.83,330185.85,332726.72,333261.77,403478.37,2,3,6,6,6,6,0,0.5173944369721848,20,NE,City 82,0.01526987066786123,1441.87,1856.5,43340.58,29109.46,57567.6,247301.4,22860.96,0,0,0,0,3,7,4
0010016790,1,886.65,1797.72,3035.93,3685.61,4464.37,5354,0,0,0,0,0,1,0,0.017700885044252213,5,WI,City 2482,-0,1217.51,0,4053.25,83.24,0,0,0,0,0,0,0,3,1,5
0010267924,1,2257.79,3016.16,4176.14,4176.14,4898.24,6295.81,0,0,0,0,0,1,1,0.06479373968698438,10,WI,City 1510,-0,342.79,2147.94,2053.66,1492.22,0,0,0,259.2,0,0,0,3,1,5
0010190763,1,0,792.85,1041.51,1041.51,3610.84,3610.84,0,0,0,0,0,0,3,0.7223124624924985,9,MN,City 7059,-0,0,0,3216.73,0,0,394.11,0,0,0,0,0,3,1,6
0010409495,1,0,0,0,4914,4914,4914,0,0,0,0,0,0,5,0.9829965993198639,4,MT,City 5875,-0,0,0,4914,0,0,0,0,0,0,0,0,27,0,2
0010162983,1,6987,9762,10841,10841,10841,10841,1,1,1,1,1,1,3,0.29206460323016153,4,KS,City 8683,-0,0,0,416,0,1650,0,8775,0,0,0,0,3,1,3
0010227236,1,0,1584,1584,1584,3804.17,3804.17,0,0,0,0,0,0,4,0.7609861972394479,6,CO,City 10908,-0,0,0,2804,0,0,0,1000.17,0,0,0,0,3,1,6
0010239863,1,1261.64,1870.74,13391.67,13391.67,13391.67,13391.67,0,0,1,1,1,1,3,0.4196044802240112,5,SD,City 12837,-0,0,0,3401.88,0,0,9989.789999999999,0,0,0,0,0,3,1,4
0010084026,1,0,0,0,0,0,4957.56,0,0,0,0,0,0,5,0.9917103420684138,4,KS,City 4032,-0,0,0,420.77,0,0,0,4480.76,0,56.03,0,1,27,0,1
0010228871,3,6885.96,9821.48,24631.2,28827.84,32794.68,36151.2,1,1,1,2,2,2,0,0.44606584263370525,7,MI,City 14090,-0,0,21220.74,14930.46,0,0,0,0,0,0,0,0,3,3,5
0010066088,1,112.99,112.99,306.28,1749.81,2088.7,5810.84,0,0,0,0,0,1,1,0.04054402720136008,13,NE,City 9746,-0,0,307.5,1199.83,306.28,1996.8899999999999,0,2000.34,0,0,0,0,3,1,2
0010060215,1,1417.14,2720.85,3036.64,3908.87,4007.4,4202.41,0,0,0,0,0,0,0,0.8406501300260052,11,NE,City 4886,-0,841.09,0,2293.5,390.04,677.78,0,0,0,0,0,0,3,1,5
0010126700,4,11535.76,29825.45,31982.87,33983.21,35180.46,37337.88,1,2,2,2,2,2,0,0.4935349413976558,10,NE,City 2102,-0,0,0,6929.45,731.49,0,13960,15716.939999999999,0,0,0,0,3,3,3
0010193712,1,669.86,1057.75,1226.25,1804.25,2203.43,2628.76,0,0,0,0,0,0,0,0.5258571714342868,8,OH,City 2170,-0,201.18,1830.9199999999998,0,596.6600000000001,0,0,0,0,0,0,0,3,1,5
0010269994,1,528,700.77,1891.04,1930.31,2525.78,3624.62,0,0,0,0,0,0,0,0.7250690138027606,6,VA,City 11329,-0,278,1848,1263,235.62,0,0,0,0,0,0,0,3,1,5
0010109429,3,3771.85,7493.91,15688.92,19501.46,24246.1,29051.72,0,1,1,1,1,2,0,0.1620752830113205,7,CA,City 6637,-0,7490.52,9115.1,0,11208.6,0,0,1237.5,0,0,0,0,3,2,5
0010166351,1,859.29,2397.59,2881.3,2984.16,2984.16,2984.16,0,0,0,0,0,0,2,0.5969513902780555,5,OK,City 7451,-0,0,0,1015.24,0,0,1968.9199999999998,0,0,0,0,0,3,1,3
0010016230,1,0,0,3186.64,3988.96,4385.62,4385.62,0,0,0,0,0,0,3,0.8772994598919783,5,SD,City 11000,-0,0,0,3186.64,0,0,1198.98,0,0,0,0,0,27,0,4
0010220861,2,0,0,5626.44,5626.44,16711.94,16711.94,0,0,1,1,1,1,4,0.5856262813140657,5,MN,City 11089,-0,0,0,1964.54,257.38,3169.62,11320.4,0,0,0,0,0,3,1,5
0010205217,1,564.83,2427.14,2524.12,4441.6,4785.06,5461.19,0,0,0,0,0,1,0,0.02306065303265166,9,WI,City 14303,-0,124.36,1471.39,1495.6499999999999,1787.4,0,0,412.99,0,169.4,0,0,3,1,5
0010221416,3,762.81,1654.37,3898.25,14433.84,24531.62,29524.63,0,0,0,1,1,2,0,0.18099243969758794,13,CO,City 14692,-0,0,3675,11928.46,121.17,7700,6100,0,0,0,0,0,3,2,2
0010232845,1,633.72,2242.3,2920.08,3369.83,3369.83,3369.83,0,0,0,0,0,0,2,0.6741008201640328,9,SD,City 422,0.16090099377242587,-237.94,449.75,-408.24,0,1664.84,1901.42,0,0,0,0,0,3,1,4
0010202952,3,478.18,1143.13,1674.83,2188.45,2484.53,23484.41,0,0,0,0,0,1,0,0.9242667133356668,7,WI,City 6659,-0,871.19,0,14955.2,5803.02,0,0,0,0,1855,0,1,3,3,1
